note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
49,128.0,1.0,47.0,1.0,12.0,180.0
50,128.0,2.0,48.0,1.0,12.0,184.0
51,128.0,3.0,52.0,0.5,12.0,188.0
52,128.0,3.5,50.0,0.5,12.0,190.0
53,129.0,1.25,48.0,0.25,12.0,193.0
54,129.0,1.5,53.0,0.5,12.0,194.0
55,129.0,2.0,52.0,0.5,12.0,196.0
56,129.0,2.5,48.0,0.5,12.0,198.0
57,129.0,3.0,50.0,1.0,12.0,200.0
58,130.0,1.0,48.0,2.0,12.0,204.0
59,130.0,3.0,52.0,1.0,12.0,212.0
60,131.0,1.0,53.0,1.0,12.0,216.0
61,131.0,2.0,52.0,0.5,12.0,220.0
62,131.0,2.5,55.0,1.0,12.0,222.0
63,131.0,3.5,53.0,0.5,12.0,226.0
64,132.0,1.0,50.0,1.0,12.0,228.0
65,132.0,2.0,48.0,2.0,12.0,232.0
66,133.0,1.0,47.0,1.0,12.0,240.0
67,133.0,2.0,48.0,2.0,12.0,244.0
68,134.0,1.0,55.0,1.0,12.0,252.0
69,134.0,2.0,52.0,0.5,12.0,256.0
70,134.0,2.5,53.0,0.5,12.0,258.0
71,134.0,3.0,55.0,1.0,12.0,260.0
72,135.0,1.0,57.0,1.0,12.0,264.0
73,135.0,2.0,55.0,0.5,12.0,268.0
74,135.0,2.5,60.0,0.75,12.0,270.0
75,135.0,3.25,59.0,0.25,12.0,273.0
76,135.0,3.5,60.0,0.5,12.0,274.0
77,136.0,1.0,62.0,1.0,12.0,276.0
78,136.0,2.0,60.0,0.5,12.0,280.0
79,136.0,2.5,57.0,0.5,12.0,282.0
80,136.0,3.0,59.0,0.75,12.0,284.0
81,136.0,3.75,57.0,0.25,12.0,287.0
82,137.0,1.0,60.0,1.0,12.0,288.0
83,138.0,1.0,60.0,2.0,12.0,300.0
84,138.0,3.0,62.0,1.0,12.0,308.0
85,139.0,1.0,55.0,1.0,12.0,312.0
86,139.0,2.0,62.0,2.0,12.0,316.0
87,140.0,1.0,62.0,1.0,12.0,324.0
88,140.0,2.0,59.0,1.0,12.0,328.0
89,140.0,3.0,55.0,1.0,12.0,332.0
90,141.0,1.0,57.0,1.0,12.0,336.0
91,141.0,2.0,50.0,2.0,12.0,340.0
92,142.0,3.0,52.0,0.5,12.0,356.0
93,142.0,3.5,48.0,0.5,12.0,358.0
94,143.0,1.0,50.0,1.0,12.0,360.0
95,143.0,2.0,52.0,1.0,12.0,364.0
96,143.0,3.0,53.0,0.5,12.0,368.0
97,143.0,3.5,50.0,0.5,12.0,370.0
98,144.0,1.0,53.0,0.5,12.0,372.0
99,144.0,1.5,55.0,0.5,12.0,374.0
100,144.0,2.0,57.0,2.0,12.0,376.0
101,145.0,1.0,57.0,1.0,12.0,384.0
102,145.0,2.0,57.0,2.0,12.0,388.0
103,146.0,3.0,60.0,1.0,12.0,404.0
104,147.0,1.0,60.0,2.0,12.0,408.0
105,147.0,3.0,60.0,1.0,12.0,416.0
106,148.0,1.0,59.0,0.5,12.0,420.0
107,148.0,1.5,57.0,0.75,12.0,422.0
108,148.0,2.25,55.0,0.25,12.0,425.0
109,148.0,2.5,55.0,0.5,12.0,426.0
110,148.0,3.0,57.0,0.5,12.0,428.0
111,148.0,3.5,54.0,0.5,12.0,430.0
112,149.0,1.0,55.0,1.5,12.0,432.0
113,149.0,2.5,57.0,0.5,12.0,438.0
114,149.0,3.0,59.0,1.0,12.0,440.0
115,150.0,1.0,57.0,3.0,12.0,444.0
116,151.0,1.0,59.0,3.0,12.0,456.0
117,152.0,1.0,60.0,3.0,12.0,468.0
118,153.0,1.0,48.0,3.0,12.0,480.0
119,154.0,1.0,52.0,3.0,12.0,492.0
120,155.0,1.0,50.0,3.0,12.0,504.0
121,156.0,1.0,48.0,3.0,12.0,516.0
