note_label,measure_number,beat_pos,midi_pitch,duration,time_signature,onset
52,16.0,3.0,55.0,1.0,12.0,188.0
53,17.0,1.0,57.0,1.0,12.0,192.0
54,17.0,2.0,59.0,1.0,12.0,196.0
55,17.0,3.0,57.0,0.5,12.0,200.0
56,17.0,3.5,60.0,0.5,12.0,202.0
57,18.0,1.5,59.0,0.5,12.0,206.0
58,18.0,2.0,55.0,1.5,12.0,208.0
59,18.0,3.5,53.0,0.5,12.0,214.0
60,19.0,1.0,55.0,0.5,12.0,216.0
61,19.0,1.5,59.0,0.5,12.0,218.0
62,19.0,2.0,57.0,2.0,12.0,220.0
63,20.0,1.0,55.0,3.0,12.0,228.0
64,22.0,1.0,55.0,1.0,12.0,252.0
65,22.0,2.0,55.0,1.0,12.0,256.0
66,22.0,3.0,57.0,1.0,12.0,260.0
67,23.0,1.0,55.0,1.5,12.0,264.0
68,23.0,2.5,52.0,1.0,12.0,270.0
69,23.0,3.5,53.0,0.5,12.0,274.0
70,24.0,1.0,55.0,0.5,12.0,276.0
71,24.0,1.5,57.0,1.0,12.0,278.0
72,24.0,2.5,55.0,0.5,12.0,282.0
73,24.0,3.0,52.0,0.5,12.0,284.0
74,24.0,3.5,53.0,0.5,12.0,286.0
75,25.0,1.0,55.0,2.0,12.0,288.0
76,26.0,1.0,62.0,1.0,12.0,300.0
77,26.0,2.0,62.0,1.0,12.0,304.0
78,26.0,3.0,62.0,1.0,12.0,308.0
79,27.0,1.0,62.0,2.0,12.0,312.0
80,27.0,3.0,60.0,0.5,12.0,320.0
81,27.0,3.5,58.0,0.5,12.0,322.0
82,28.0,1.0,62.0,2.0,12.0,324.0
83,28.0,3.0,62.0,1.0,12.0,332.0
84,29.0,1.0,58.0,2.0,12.0,336.0
85,29.0,3.0,58.0,1.0,12.0,344.0
86,30.0,1.0,57.0,1.0,12.0,348.0
87,30.0,2.0,53.0,1.0,12.0,352.0
88,30.0,3.0,50.0,1.0,12.0,356.0
89,31.0,2.0,62.0,2.0,12.0,364.0
90,32.0,1.0,62.0,1.0,12.0,372.0
91,32.0,2.0,62.0,2.0,12.0,376.0
92,33.0,1.0,60.0,1.0,12.0,384.0
93,33.0,2.0,62.0,1.5,12.0,388.0
94,33.0,3.5,60.0,0.5,12.0,394.0
95,34.0,1.0,58.0,1.0,12.0,396.0
96,34.0,2.0,57.0,1.0,12.0,400.0
97,34.0,3.0,62.0,1.0,12.0,404.0
98,35.0,1.0,62.0,3.0,12.0,408.0
99,36.0,3.0,55.0,1.0,12.0,428.0
100,37.0,1.0,57.0,1.0,12.0,432.0
101,37.0,2.0,59.0,1.5,12.0,436.0
102,37.0,3.5,57.0,0.5,12.0,442.0
103,38.0,1.0,60.0,1.0,12.0,444.0
104,38.0,2.0,59.0,0.5,12.0,448.0
105,38.0,2.5,55.0,0.5,12.0,450.0
106,38.0,3.0,57.0,0.5,12.0,452.0
107,38.0,3.5,59.0,0.5,12.0,454.0
108,39.0,1.0,55.0,1.0,12.0,456.0
109,39.0,2.0,57.0,0.5,12.0,460.0
110,39.0,2.5,55.0,1.0,12.0,462.0
111,39.0,3.5,53.0,0.5,12.0,466.0
112,40.0,1.0,55.0,0.5,12.0,468.0
113,40.0,1.5,52.0,0.5,12.0,470.0
114,40.0,2.0,48.0,0.5,12.0,472.0
115,40.0,2.5,60.0,1.0,12.0,474.0
116,40.0,3.5,59.0,0.5,12.0,478.0
117,41.0,1.0,60.0,0.5,12.0,480.0
118,41.0,1.5,64.0,0.5,12.0,482.0
119,41.0,2.0,62.0,0.5,12.0,484.0
120,41.0,2.5,60.0,1.0,12.0,486.0
121,41.0,3.5,59.0,0.5,12.0,490.0
122,42.0,1.0,60.0,0.75,12.0,492.0
123,42.0,1.75,59.0,0.25,12.0,495.0
124,42.0,2.0,57.0,0.5,12.0,496.0
125,42.0,2.5,55.0,0.75,12.0,498.0
126,42.0,3.25,53.0,0.25,12.0,501.0
127,42.0,3.5,52.0,0.5,12.0,502.0
128,43.0,1.0,50.0,0.5,12.0,504.0
129,43.0,1.5,53.0,0.5,12.0,506.0
130,43.0,2.0,58.0,0.5,12.0,508.0
131,43.0,2.5,57.0,0.5,12.0,510.0
132,43.0,3.0,55.0,0.5,12.0,512.0
133,43.0,3.5,60.0,0.5,12.0,514.0
134,44.0,1.0,58.0,0.5,12.0,516.0
135,44.0,1.5,57.0,0.75,12.0,518.0
136,44.0,2.25,55.0,0.25,12.0,521.0
137,44.0,2.5,55.0,1.0,12.0,522.0
138,44.0,3.5,54.0,0.5,12.0,526.0
139,45.0,1.0,55.0,2.0,12.0,528.0
140,46.0,1.0,60.0,1.0,12.0,540.0
141,46.0,2.0,59.0,0.5,12.0,544.0
142,46.0,2.5,60.0,0.5,12.0,546.0
143,46.0,3.0,62.0,1.0,12.0,548.0
144,47.0,1.0,64.0,0.5,12.0,552.0
145,47.0,1.5,60.0,1.0,12.0,554.0
146,47.0,2.5,59.0,0.5,12.0,558.0
147,47.0,3.0,57.0,1.0,12.0,560.0
148,48.0,1.0,55.0,1.0,12.0,564.0
149,48.0,2.0,55.0,0.5,12.0,568.0
150,48.0,2.5,52.0,0.5,12.0,570.0
151,48.0,3.0,57.0,0.25,12.0,572.0
152,48.0,3.25,55.0,0.25,12.0,573.0
153,48.0,3.5,53.0,0.5,12.0,574.0
154,49.0,1.0,52.0,0.5,12.0,576.0
155,49.0,2.0,52.0,0.5,12.0,580.0
156,49.0,2.5,55.0,0.5,12.0,582.0
157,49.0,3.0,52.0,0.5,12.0,584.0
158,49.0,3.5,48.0,0.5,12.0,586.0
159,50.0,1.5,52.0,0.5,12.0,590.0
160,50.0,2.0,50.0,0.5,12.0,592.0
161,50.0,2.5,55.0,1.0,12.0,594.0
162,50.0,3.5,53.0,0.5,12.0,598.0
163,51.0,1.0,52.0,0.5,12.0,600.0
164,51.0,1.5,50.0,0.25,12.0,602.0
165,51.0,1.75,48.0,0.25,12.0,603.0
166,51.0,2.0,47.0,0.5,12.0,604.0
167,51.0,2.5,48.0,0.5,12.0,606.0
168,51.0,3.0,50.0,1.0,12.0,608.0
169,52.0,1.0,48.0,3.0,12.0,612.0
170,59.0,1.0,48.0,1.0,12.0,696.0
171,59.0,2.0,55.0,0.5,12.0,700.0
172,59.0,2.5,52.0,1.0,12.0,702.0
173,59.0,3.5,48.0,0.5,12.0,706.0
174,60.0,1.25,47.0,0.25,12.0,709.0
175,60.0,1.5,48.0,0.5,12.0,710.0
176,60.0,2.0,50.0,0.5,12.0,712.0
177,60.0,2.5,52.0,0.5,12.0,714.0
178,60.0,3.0,50.0,1.0,12.0,716.0
179,61.0,1.0,48.0,3.0,12.0,720.0
